2022-06-27 16:57:41,564 INFO    MainThread:36536 [wandb_watch.py:watch():47] Watching
2022-06-27 16:57:41,653 INFO    MainThread:36536 [wandb_watch.py:watch():47] Watching
2022-06-27 16:57:41,702 INFO    MainThread:36536 [wandb_watch.py:watch():47] Watching
2022-06-27 16:57:41,789 INFO    MainThread:36536 [wandb_watch.py:watch():47] Watching
2022-06-27 16:57:41,845 INFO    MainThread:36536 [wandb_watch.py:watch():47] Watching
2022-06-27 16:57:41,889 INFO    MainThread:36536 [wandb_watch.py:watch():47] Watching
2022-06-27 16:57:41,988 INFO    MainThread:36536 [wandb_watch.py:watch():47] Watching
2022-06-27 16:57:42,060 INFO    MainThread:36536 [wandb_watch.py:watch():47] Watching
2022-06-27 16:57:42,112 INFO    MainThread:36536 [wandb_watch.py:watch():47] Watching
2022-06-27 16:57:42,171 INFO    MainThread:36536 [wandb_watch.py:watch():47] Watching
2022-06-27 16:57:42,261 INFO    MainThread:36536 [wandb_watch.py:watch():47] Watching
2022-06-27 16:57:42,301 INFO    MainThread:36536 [wandb_watch.py:watch():47] Watching
2022-06-27 16:57:42,365 INFO    MainThread:36536 [wandb_watch.py:watch():47] Watching
2022-06-27 16:57:42,436 INFO    MainThread:36536 [wandb_watch.py:watch():47] Watching
2022-06-27 16:57:42,510 INFO    MainThread:36536 [wandb_watch.py:watch():47] Watching
2022-06-27 16:57:42,573 INFO    MainThread:36536 [wandb_watch.py:watch():47] Watching
2022-06-27 16:57:42,627 INFO    MainThread:36536 [wandb_watch.py:watch():47] Watching
2022-06-27 16:57:42,711 INFO    MainThread:36536 [wandb_watch.py:watch():47] Watching
2022-06-27 16:57:42,763 INFO    MainThread:36536 [wandb_watch.py:watch():47] Watching
2022-06-27 16:57:42,799 INFO    MainThread:36536 [wandb_watch.py:watch():47] Watching
2022-06-27 16:57:42,873 INFO    MainThread:36536 [wandb_watch.py:watch():47] Watching
2022-06-27 16:57:42,929 INFO    MainThread:36536 [wandb_watch.py:watch():47] Watching
